GEOID,NAME,CONTOT14,CONDEM14,CONREP14,CONIND14,CONSCAT14,CONREP214,CONIND214
55051,Iron,2814.999859016185837,1045.999949232813606,1737.999912633428949,28.999997159253827,1.999999990688939,0.000000000000000,0.000000000000000
55081,Monroe,14956.881113934568930,7094.077831577284996,7809.823920936333707,42.987618181333616,9.991661855567857,0.000000000000000,0.000081384047912
55101,Racine,78590.890908966641291,32040.371989599007065,46461.515302522086131,12.003621501400282,76.999995344126020,0.000000000000000,0.000000000000000
55115,Shawano,16323.241791815395118,4966.793737666062952,11339.448049616379649,0.000004507933736,17.000000025019503,0.000000000000000,0.000000000000000
55027,Dodge,35472.349536489702587,12217.483748253514932,22855.865605048329599,398.999744537037373,0.000438650827626,0.000000000000000,0.000000000000000
55025,Dane,244842.390962646342814,176556.203858593828045,68007.168962262861896,0.015349577550687,279.002792212072961,0.000000000000000,0.000000000000000
55015,Calumet,17102.003214893131371,5887.001174558392449,11215.002032882281128,0.000007372921504,0.000000079537560,0.000000000000000,0.000000000000000
55055,Jefferson,34546.952664525109867,12632.052895575492585,21856.901557155593764,0.000000000000000,57.998211794013912,0.000000000000000,0.000000000000000
55013,Burnett,6442.000097009343335,2573.000034088645862,3778.000065538751187,90.999997381947324,0.000000000000000,0.000000000000000,0.000000000000000
55017,Chippewa,24104.415618125047331,11321.145837146777922,12633.269780136894042,148.999999066244555,0.000001777800185,0.999999997337233,0.000000000000000
55031,Douglas,15581.000028100837881,8919.000015241312212,6459.000012554146451,203.000000305375039,0.000000000000000,0.000000000000000,0.000000000000000
55077,Marquette,6168.938919175011506,2569.287996437999027,3442.619987261174174,155.031024577593456,1.999910898244077,0.000000000000000,0.000000000000000
55009,Brown,97336.208404970122501,35821.064674322173232,61406.143731495110842,0.000000031131426,108.999999121738526,0.000000000000000,0.000000000000000
55103,Richland,6602.998724557963214,3639.999193849795120,2953.999530709540068,5.000000011757762,3.999999986872106,0.000000000000000,0.000000000000000
55141,Wood,30476.257470174019545,13792.157403942184828,16535.107954888240783,147.992093369093567,0.000000213781448,0.000000000000000,1.000017760723910
55139,Winnebago,67540.993666927068261,32079.998035275897564,33747.995726887871569,1638.999906563860122,73.999998199449252,0.000000000000000,0.000000000000000
55069,Lincoln,11993.050301091971050,4779.229691868834379,7075.845542299562112,131.977014873766223,5.998052048941986,0.000000000000000,0.000000000867743
55091,Pepin,3117.077594156949544,1741.040451185926941,1375.037142943654317,1.000000026992267,0.000000000375556,0.000000000000000,0.000000000000000
55049,Iowa,10185.669305085748420,6320.970231992570007,3858.699073119286368,0.000000000000000,5.999999973893645,0.000000000000000,0.000000000000000
55075,Marinette,15493.945192797060372,5230.981070981012635,10262.964121665741914,0.000000150314048,0.000000000000000,0.000000000000000,0.000000000000000
55099,Price,6443.503762075315535,2644.791571234136882,3731.721549197268814,66.990641643908944,0.000000000000000,0.000000000000000,0.000000000000000
55043,Grant,17816.516997678885673,10567.757496657952288,7236.759501058792921,5.999999960058603,6.000000002081874,0.000000000000000,0.000000000000000
55021,Columbia,23786.829463507332548,11893.954912803719708,11252.890540620128377,626.984646843784390,12.999363239694500,0.000000000000000,0.000000000000000
55019,Clark,11132.885026714355263,3478.445389440643339,7464.553834150421608,189.885803121067909,0.000000000000000,0.000000000000000,0.000000002215351
55109,St. Croix,33184.509218584353221,12677.977241669728755,19971.570730921266659,514.961244914524286,15.000001091764563,0.000000000000000,4.999999987072206
55057,Juneau,8837.721065655508937,4468.069473235060286,4282.926961371838843,82.723226874526546,3.999999951522606,0.000000000000000,0.001404222563274
55107,Rusk,5788.071485183236291,2174.026334874241911,3523.044201560428974,90.000933850925207,0.000000000000000,0.000014897638869,1.000000000000000
55133,Waukesha,198097.806412170961266,49666.300924262432090,148203.486274271184811,4.014446503606934,224.004767133705030,0.000000000000000,0.000000000000000
55011,Buffalo,5432.999993520714270,2987.999996445476881,2438.999997196688128,0.999999981234280,4.999999897315361,0.000000000000000,0.000000000000000
55078,Menominee,888.000018031050217,581.000002734605687,307.000015218081160,0.000000077519033,0.000000000844404,0.000000000000000,0.000000000000000
55071,Manitowoc,33023.999821428311407,13697.999935762103632,18438.999890103688813,886.999995535760604,0.000000026753553,0.000000000000000,0.000000000000000
55029,Door,14854.806333856211495,6009.935219604270060,8831.871498261307352,0.000000000000000,12.999615990635272,0.000000000000000,0.000000000000000
